ieee;nwk;model;device_name;entity_id;entity_name;domain;custom_name
a4:c1:38:be:1a:f6:d9:30;0x26A9;TS0601;Basement door sensor TZE200;sensor.basement_door_sensor_tze200_pay2byax_ts0601_illuminance;_TZE200_pay2byax TS0601;sensor;
ec:f6:4c:ff:fe:11:35:10;0x9DC9;RODRET Dimmer;Workshop remote light RODRET;button.ikea_of_sweden_rodret_dimmer_identify;IKEA of Sweden RODRET Dimmer;button;
ec:f6:4c:ff:fe:11:35:10;0x9DC9;RODRET Dimmer;Workshop remote light RODRET;sensor.ikea_of_sweden_rodret_dimmer_battery;IKEA of Sweden RODRET Dimmer;sensor;
ec:f6:4c:ff:fe:11:35:10;0x9DC9;RODRET Dimmer;Workshop remote light RODRET;update.ikea_of_sweden_rodret_dimmer_firmware;IKEA of Sweden RODRET Dimmer;update;
68:0a:e2:ff:fe:f7:44:42;0x9F4E;TRADFRI open/close remote;Dining room remote blinder road TRADFRI;button.ikea_tradfri_open_close_remote_blinder_road_identify_2;IKEA of Sweden TRADFRI open/close remote;button;
68:0a:e2:ff:fe:f7:44:42;0x9F4E;TRADFRI open/close remote;Dining room remote blinder road TRADFRI;sensor.ikea_tradfri_open_close_remote_blinder_road_battery_2;IKEA of Sweden TRADFRI open/close remote;sensor;
68:0a:e2:ff:fe:f7:44:42;0x9F4E;TRADFRI open/close remote;Dining room remote blinder road TRADFRI;update.tradfri_open_close_remote_blinder_road_ikea_firmware;IKEA of Sweden TRADFRI open/close remote;update;
8c:65:a3:ff:fe:35:94:22;0xC97C;VALLHORN Wireless Motion Sensor;Workshop motion sensor VALLHORN;binary_sensor.workshop_vallhorn_wireless_motion_sensor_opening_4;IKEA of Sweden VALLHORN Wireless Motion Sensor;binary_sensor;
8c:65:a3:ff:fe:35:94:22;0xC97C;VALLHORN Wireless Motion Sensor;Workshop motion sensor VALLHORN;binary_sensor.workshop_vallhorn_wireless_motion_sensor_occupancy_4;IKEA of Sweden VALLHORN Wireless Motion Sensor;binary_sensor;
8c:65:a3:ff:fe:35:94:22;0xC97C;VALLHORN Wireless Motion Sensor;Workshop motion sensor VALLHORN;button.workshop_vallhorn_wireless_motion_sensor_identify_4;IKEA of Sweden VALLHORN Wireless Motion Sensor;button;
8c:65:a3:ff:fe:35:94:22;0xC97C;VALLHORN Wireless Motion Sensor;Workshop motion sensor VALLHORN;number.workshop_vallhorn_wireless_motion_sensor_on_time;IKEA of Sweden VALLHORN Wireless Motion Sensor;number;
8c:65:a3:ff:fe:35:94:22;0xC97C;VALLHORN Wireless Motion Sensor;Workshop motion sensor VALLHORN;sensor.workshop_vallhorn_wireless_motion_sensor_battery_4;IKEA of Sweden VALLHORN Wireless Motion Sensor;sensor;
8c:65:a3:ff:fe:35:94:22;0xC97C;VALLHORN Wireless Motion Sensor;Workshop motion sensor VALLHORN;sensor.workshop_vallhorn_wireless_motion_sensor_illuminance_4;IKEA of Sweden VALLHORN Wireless Motion Sensor;sensor;
8c:65:a3:ff:fe:35:94:22;0xC97C;VALLHORN Wireless Motion Sensor;Workshop motion sensor VALLHORN;switch.workshop_vallhorn_wireless_motion_sensor_on_only_when_dark;IKEA of Sweden VALLHORN Wireless Motion Sensor;switch;
8c:65:a3:ff:fe:35:94:22;0xC97C;VALLHORN Wireless Motion Sensor;Workshop motion sensor VALLHORN;update.workshop_vallhorn_wireless_motion_sensor_firmware_3;IKEA of Sweden VALLHORN Wireless Motion Sensor;update;
4c:5b:b3:ff:fe:f1:64:33;0x0150;RODRET Dimmer;Dining room microwave remote RODRET;button.ikea_rodret_dimmer_microwave_identify;IKEA of Sweden RODRET Dimmer;button;
4c:5b:b3:ff:fe:f1:64:33;0x0150;RODRET Dimmer;Dining room microwave remote RODRET;sensor.ikea_rodret_dimmer_microwave_battery;IKEA of Sweden RODRET Dimmer;sensor;
4c:5b:b3:ff:fe:f1:64:33;0x0150;RODRET Dimmer;Dining room microwave remote RODRET;update.rodret_dimmer_microwave_firmware;IKEA of Sweden RODRET Dimmer;update;
5c:c7:c1:ff:fe:8a:f1:1e;0x3B2B;RODRET Dimmer;Second floor hall stairs RODRET;button.ikea_rodret_dimmer_second_floor_hall_stairs_identify_2;IKEA of Sweden RODRET Dimmer;button;
5c:c7:c1:ff:fe:8a:f1:1e;0x3B2B;RODRET Dimmer;Second floor hall stairs RODRET;sensor.ikea_rodret_dimmer_second_floor_hall_stairs_battery_2;IKEA of Sweden RODRET Dimmer;sensor;
5c:c7:c1:ff:fe:8a:f1:1e;0x3B2B;RODRET Dimmer;Second floor hall stairs RODRET;update.rodret_dimmer_second_floor_hall_stairs_ikea_firmware;IKEA of Sweden RODRET Dimmer;update;
8c:65:a3:ff:fe:3d:a9:0c;0x69FA;VALLHORN Wireless Motion Sensor;Dining room motion sensor VALLHORN;binary_sensor.ikea_of_sweden_vallhorn_wireless_motion_sensor_opening_2;IKEA of Sweden VALLHORN Wireless Motion Sensor;binary_sensor;
8c:65:a3:ff:fe:3d:a9:0c;0x69FA;VALLHORN Wireless Motion Sensor;Dining room motion sensor VALLHORN;binary_sensor.ikea_of_sweden_vallhorn_wireless_motion_sensor_occupancy_2;IKEA of Sweden VALLHORN Wireless Motion Sensor;binary_sensor;
8c:65:a3:ff:fe:3d:a9:0c;0x69FA;VALLHORN Wireless Motion Sensor;Dining room motion sensor VALLHORN;button.ikea_of_sweden_vallhorn_wireless_motion_sensor_identify_2;IKEA of Sweden VALLHORN Wireless Motion Sensor;button;
8c:65:a3:ff:fe:3d:a9:0c;0x69FA;VALLHORN Wireless Motion Sensor;Dining room motion sensor VALLHORN;number.dining_room_vallhorn_on_time;IKEA of Sweden VALLHORN Wireless Motion Sensor;number;
8c:65:a3:ff:fe:3d:a9:0c;0x69FA;VALLHORN Wireless Motion Sensor;Dining room motion sensor VALLHORN;sensor.ikea_of_sweden_vallhorn_wireless_motion_sensor_battery_2;IKEA of Sweden VALLHORN Wireless Motion Sensor;sensor;
8c:65:a3:ff:fe:3d:a9:0c;0x69FA;VALLHORN Wireless Motion Sensor;Dining room motion sensor VALLHORN;sensor.ikea_of_sweden_vallhorn_wireless_motion_sensor_illuminance_2;IKEA of Sweden VALLHORN Wireless Motion Sensor;sensor;
8c:65:a3:ff:fe:3d:a9:0c;0x69FA;VALLHORN Wireless Motion Sensor;Dining room motion sensor VALLHORN;switch.dining_room_vallhorn_on_only_when_dark;IKEA of Sweden VALLHORN Wireless Motion Sensor;switch;
8c:65:a3:ff:fe:3d:a9:0c;0x69FA;VALLHORN Wireless Motion Sensor;Dining room motion sensor VALLHORN;update.ikea_of_sweden_vallhorn_wireless_motion_sensor_firmware;IKEA of Sweden VALLHORN Wireless Motion Sensor;update;
7c:c6:b6:ff:fe:99:44:1a;0xCDA1;TS1201;Living room IR controller TZ3290;button.tz3290_7v1k4vufotpowp9z_ts1201_ir_identify;_TZ3290_7v1k4vufotpowp9z TS1201;button;
7c:c6:b6:ff:fe:99:44:1a;0xCDA1;TS1201;Living room IR controller TZ3290;switch.tz3290_7v1k4vufotpowp9z_ts1201_ir_switch;_TZ3290_7v1k4vufotpowp9z TS1201;switch;
7c:c6:b6:ff:fe:99:44:1a;0xCDA1;TS1201;Living room IR controller TZ3290;update.tz3290_7v1k4vufotpowp9z_ts1201_ir_firmware;_TZ3290_7v1k4vufotpowp9z TS1201;update;
2c:11:65:ff:fe:ba:cf:d3;0x25D9;TRADFRI Signal Repeater;Fireplace  signal repeater TRADFRI;button.ikea_of_sweden_tradfri_signal_repeater_identify;IKEA of Sweden TRADFRI Signal Repeater;button;
2c:11:65:ff:fe:ba:cf:d3;0x25D9;TRADFRI Signal Repeater;Fireplace  signal repeater TRADFRI;update.ikea_of_sweden_tradfri_signal_repeater_firmware;IKEA of Sweden TRADFRI Signal Repeater;update;
34:10:f4:ff:fe:b0:43:d5;0x5008;TRADFRI motion sensor;Laundry motion sensor TRADFRI;binary_sensor.ikea_of_sweden_tradfri_motion_sensor_motion_2;IKEA of Sweden TRADFRI motion sensor;binary_sensor;
34:10:f4:ff:fe:b0:43:d5;0x5008;TRADFRI motion sensor;Laundry motion sensor TRADFRI;button.ikea_of_sweden_tradfri_motion_sensor_identify_2;IKEA of Sweden TRADFRI motion sensor;button;
34:10:f4:ff:fe:b0:43:d5;0x5008;TRADFRI motion sensor;Laundry motion sensor TRADFRI;sensor.ikea_of_sweden_tradfri_motion_sensor_battery_2;IKEA of Sweden TRADFRI motion sensor;sensor;
34:10:f4:ff:fe:b0:43:d5;0x5008;TRADFRI motion sensor;Laundry motion sensor TRADFRI;update.tradfri_motion_sensor_laundry_ikea_firmware;IKEA of Sweden TRADFRI motion sensor;update;
8c:6f:b9:ff:fe:26:ce:8f;0xAE2B;VALLHORN Wireless Motion Sensor;Basement stairs motion sensor VALLHORN;binary_sensor.ikea_of_sweden_vallhorn_wireless_motion_sensor_opening;IKEA of Sweden VALLHORN Wireless Motion Sensor;binary_sensor;
8c:6f:b9:ff:fe:26:ce:8f;0xAE2B;VALLHORN Wireless Motion Sensor;Basement stairs motion sensor VALLHORN;binary_sensor.ikea_of_sweden_vallhorn_wireless_motion_sensor_occupancy;IKEA of Sweden VALLHORN Wireless Motion Sensor;binary_sensor;
8c:6f:b9:ff:fe:26:ce:8f;0xAE2B;VALLHORN Wireless Motion Sensor;Basement stairs motion sensor VALLHORN;button.ikea_of_sweden_vallhorn_wireless_motion_sensor_identify;IKEA of Sweden VALLHORN Wireless Motion Sensor;button;
8c:6f:b9:ff:fe:26:ce:8f;0xAE2B;VALLHORN Wireless Motion Sensor;Basement stairs motion sensor VALLHORN;number.vallhorn_wireless_motion_sensor_ikea_on_time;IKEA of Sweden VALLHORN Wireless Motion Sensor;number;
8c:6f:b9:ff:fe:26:ce:8f;0xAE2B;VALLHORN Wireless Motion Sensor;Basement stairs motion sensor VALLHORN;sensor.ikea_of_sweden_vallhorn_wireless_motion_sensor_battery;IKEA of Sweden VALLHORN Wireless Motion Sensor;sensor;
8c:6f:b9:ff:fe:26:ce:8f;0xAE2B;VALLHORN Wireless Motion Sensor;Basement stairs motion sensor VALLHORN;sensor.ikea_of_sweden_vallhorn_wireless_motion_sensor_illuminance;IKEA of Sweden VALLHORN Wireless Motion Sensor;sensor;
8c:6f:b9:ff:fe:26:ce:8f;0xAE2B;VALLHORN Wireless Motion Sensor;Basement stairs motion sensor VALLHORN;switch.vallhorn_wireless_motion_sensor_ikea_on_only_when_dark;IKEA of Sweden VALLHORN Wireless Motion Sensor;switch;
8c:6f:b9:ff:fe:26:ce:8f;0xAE2B;VALLHORN Wireless Motion Sensor;Basement stairs motion sensor VALLHORN;update.vallhorn_wireless_motion_sensor_ikea_firmware;IKEA of Sweden VALLHORN Wireless Motion Sensor;update;
a4:6d:d4:ff:fe:5b:88:4b;0x8900;Remote Control N2;Laundry light remote Control N2;button.ikea_laundry_remote_control_n2_identify_3;IKEA of Sweden Remote Control N2;button;
a4:6d:d4:ff:fe:5b:88:4b;0x8900;Remote Control N2;Laundry light remote Control N2;sensor.ikea_laundry_remote_control_n2_battery_3;IKEA of Sweden Remote Control N2;sensor;
a4:6d:d4:ff:fe:5b:88:4b;0x8900;Remote Control N2;Laundry light remote Control N2;update.remote_control_n2_laundry_ikea_firmware;IKEA of Sweden Remote Control N2;update;
b4:35:22:ff:fe:a6:c6:44;0x7681;Remote Control N2;Dining room light remote control N2;button.dining_room_ikea_of_sweden_remote_control_n2_identify_2;IKEA of Sweden Remote Control N2;button;
b4:35:22:ff:fe:a6:c6:44;0x7681;Remote Control N2;Dining room light remote control N2;sensor.dining_room_ikea_of_sweden_remote_control_n2_battery_2;IKEA of Sweden Remote Control N2;sensor;
b4:35:22:ff:fe:a6:c6:44;0x7681;Remote Control N2;Dining room light remote control N2;update.remote_control_n2_dining_room_ikea_firmware;IKEA of Sweden Remote Control N2;update;
b4:35:22:ff:fe:7c:99:1a;0x4340;Remote Control N2;Kitchen light remote control N2;button.ikea_of_sweden_remote_control_n2_identify_2;IKEA of Sweden Remote Control N2;button;
b4:35:22:ff:fe:7c:99:1a;0x4340;Remote Control N2;Kitchen light remote control N2;sensor.ikea_of_sweden_remote_control_n2_battery_2;IKEA of Sweden Remote Control N2;sensor;
b4:35:22:ff:fe:7c:99:1a;0x4340;Remote Control N2;Kitchen light remote control N2;update.styrbar_kitchen_remote_ikea_firmware;IKEA of Sweden Remote Control N2;update;
a4:c1:38:7e:80:fb:29:d5;0x38D7;TS0503B;Living room RGB strip window TZ3210;button.tz3210_95txyzbx_ts0503b_identify;_TZ3210_95txyzbx TS0503B;button;
a4:c1:38:7e:80:fb:29:d5;0x38D7;TS0503B;Living room RGB strip window TZ3210;light.tz3210_95txyzbx_ts0503b_light;_TZ3210_95txyzbx TS0503B;light;
a4:c1:38:7e:80:fb:29:d5;0x38D7;TS0503B;Living room RGB strip window TZ3210;update.tz3210_95txyzbx_ts0503b_firmware;_TZ3210_95txyzbx TS0503B;update;
d4:48:67:ff:fe:fe:18:7c;0x429A;RODRET Dimmer;Shower sauna light remote RODRET;button.shower_sauna_rodret_dimmer_identify;IKEA of Sweden RODRET Dimmer;button;
d4:48:67:ff:fe:fe:18:7c;0x429A;RODRET Dimmer;Shower sauna light remote RODRET;sensor.shower_sauna_rodret_dimmer_battery;IKEA of Sweden RODRET Dimmer;sensor;
d4:48:67:ff:fe:fe:18:7c;0x429A;RODRET Dimmer;Shower sauna light remote RODRET;update.shower_sauna_rodret_dimmer_firmware;IKEA of Sweden RODRET Dimmer;update;
a4:c1:38:8f:75:b9:84:74;0x86CE;TY0201;Bedroom temperature and humidity sensor TZ3000;button.tz3000_bjawzodf_ty0201_identify;_TZ3000_bjawzodf TY0201;button;
a4:c1:38:8f:75:b9:84:74;0x86CE;TY0201;Bedroom temperature and humidity sensor TZ3000;sensor.tz3000_bjawzodf_ty0201_battery;_TZ3000_bjawzodf TY0201;sensor;
a4:c1:38:8f:75:b9:84:74;0x86CE;TY0201;Bedroom temperature and humidity sensor TZ3000;sensor.tz3000_bjawzodf_ty0201_temperature;_TZ3000_bjawzodf TY0201;sensor;
a4:c1:38:8f:75:b9:84:74;0x86CE;TY0201;Bedroom temperature and humidity sensor TZ3000;sensor.tz3000_bjawzodf_ty0201_humidity;_TZ3000_bjawzodf TY0201;sensor;
a4:c1:38:8f:75:b9:84:74;0x86CE;TY0201;Bedroom temperature and humidity sensor TZ3000;update.tz3000_bjawzodf_ty0201_firmware;_TZ3000_bjawzodf TY0201;update;
58:8e:81:ff:fe:5a:55:24;0x018C;TRADFRI open/close remote;Dining room remote blinder garden TRADFRI;button.ikea_of_sweden_tradfri_open_close_remote_identify;IKEA of Sweden TRADFRI open/close remote;button;
58:8e:81:ff:fe:5a:55:24;0x018C;TRADFRI open/close remote;Dining room remote blinder garden TRADFRI;sensor.ikea_of_sweden_tradfri_open_close_remote_battery;IKEA of Sweden TRADFRI open/close remote;sensor;
58:8e:81:ff:fe:5a:55:24;0x018C;TRADFRI open/close remote;Dining room remote blinder garden TRADFRI;update.tradfri_open_close_remote_blinder_garden_ikea_firmware;IKEA of Sweden TRADFRI open/close remote;update;
94:b2:16:ff:fe:e6:57:a5;0xD8B7;TRADFRI bulb E14 WS candle 470lm;Storage light TRADFRI;button.storage_light_tradfri_bulb_e14_identify_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;button;
94:b2:16:ff:fe:e6:57:a5;0xD8B7;TRADFRI bulb E14 WS candle 470lm;Storage light TRADFRI;light.storage_light_tradfri_bulb_e14_light_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;light;
94:b2:16:ff:fe:e6:57:a5;0xD8B7;TRADFRI bulb E14 WS candle 470lm;Storage light TRADFRI;number.storage_light_tradfri_bulb_e14_on_off_transition_time_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
94:b2:16:ff:fe:e6:57:a5;0xD8B7;TRADFRI bulb E14 WS candle 470lm;Storage light TRADFRI;number.storage_light_tradfri_bulb_e14_on_level_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
94:b2:16:ff:fe:e6:57:a5;0xD8B7;TRADFRI bulb E14 WS candle 470lm;Storage light TRADFRI;number.storage_light_tradfri_bulb_e14_start_up_current_level_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
94:b2:16:ff:fe:e6:57:a5;0xD8B7;TRADFRI bulb E14 WS candle 470lm;Storage light TRADFRI;number.storage_light_tradfri_bulb_e14_start_up_color_temperature_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
94:b2:16:ff:fe:e6:57:a5;0xD8B7;TRADFRI bulb E14 WS candle 470lm;Storage light TRADFRI;select.storage_light_tradfri_bulb_e14_start_up_behavior_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;select;
94:b2:16:ff:fe:e6:57:a5;0xD8B7;TRADFRI bulb E14 WS candle 470lm;Storage light TRADFRI;update.storage_light_tradfri_bulb_e14_firmware;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;update;
90:39:5e:ff:fe:e6:cb:e1;0x31CF;TRADFRI bulb E14 WS candle 470lm;Dining room Lumi light 1 TRADFRI;button.ikea_tradfri_bulb_e14_lumi_1_identify_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;button;
90:39:5e:ff:fe:e6:cb:e1;0x31CF;TRADFRI bulb E14 WS candle 470lm;Dining room Lumi light 1 TRADFRI;light.ikea_tradfri_bulb_e14_lumi_1_light_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;light;
90:39:5e:ff:fe:e6:cb:e1;0x31CF;TRADFRI bulb E14 WS candle 470lm;Dining room Lumi light 1 TRADFRI;number.ikea_tradfri_bulb_e14_lumi_1_on_off_transition_time_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
90:39:5e:ff:fe:e6:cb:e1;0x31CF;TRADFRI bulb E14 WS candle 470lm;Dining room Lumi light 1 TRADFRI;number.ikea_tradfri_bulb_e14_lumi_1_on_level_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
90:39:5e:ff:fe:e6:cb:e1;0x31CF;TRADFRI bulb E14 WS candle 470lm;Dining room Lumi light 1 TRADFRI;number.ikea_tradfri_bulb_e14_lumi_1_start_up_current_level_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
90:39:5e:ff:fe:e6:cb:e1;0x31CF;TRADFRI bulb E14 WS candle 470lm;Dining room Lumi light 1 TRADFRI;number.ikea_tradfri_bulb_e14_lumi_1_start_up_color_temperature_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;number;
90:39:5e:ff:fe:e6:cb:e1;0x31CF;TRADFRI bulb E14 WS candle 470lm;Dining room Lumi light 1 TRADFRI;select.ikea_tradfri_bulb_e14_lumi_1_start_up_behavior_6;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;select;
90:39:5e:ff:fe:e6:cb:e1;0x31CF;TRADFRI bulb E14 WS candle 470lm;Dining room Lumi light 1 TRADFRI;update.tradfri_bulb_e14_lumi_1_ikea_firmware;IKEA of Sweden TRADFRI bulb E14 WS candle 470lm;update;
34:10:f4:ff:fe:a7:86:90;0x17E8;TRADFRI motion sensor;Kitchen motion sensor TRADFRI;binary_sensor.tradfri_kitchen_motion_sensor_ikea_motion;IKEA of Sweden TRADFRI motion sensor;binary_sensor;
34:10:f4:ff:fe:a7:86:90;0x17E8;TRADFRI motion sensor;Kitchen motion sensor TRADFRI;button.tradfri_kitchen_motion_sensor_ikea_identify;IKEA of Sweden TRADFRI motion sensor;button;
34:10:f4:ff:fe:a7:86:90;0x17E8;TRADFRI motion sensor;Kitchen motion sensor TRADFRI;sensor.tradfri_kitchen_motion_sensor_ikea_battery;IKEA of Sweden TRADFRI motion sensor;sensor;
34:10:f4:ff:fe:a7:86:90;0x17E8;TRADFRI motion sensor;Kitchen motion sensor TRADFRI;update.tradfri_kitchen_motion_sensor_ikea_firmware;IKEA of Sweden TRADFRI motion sensor;update;
34:10:f4:ff:fe:ac:d7:11;0x979C;unk_model;Toilet motion sensor TRADFRI;binary_sensor.ikea_of_sweden_tradfri_toilet_motion_sensor_motion;unk_manufacturer unk_model;binary_sensor;
34:10:f4:ff:fe:ac:d7:11;0x979C;unk_model;Toilet motion sensor TRADFRI;button.ikea_of_sweden_tradfri_toilet_motion_sensor_identify;unk_manufacturer unk_model;button;
34:10:f4:ff:fe:ac:d7:11;0x979C;unk_model;Toilet motion sensor TRADFRI;sensor.ikea_of_sweden_tradfri_toilet_motion_sensor_battery;unk_manufacturer unk_model;sensor;
34:10:f4:ff:fe:ac:d7:11;0x979C;unk_model;Toilet motion sensor TRADFRI;update.tradfri_toilet_motion_sensor_ikea_firmware;unk_manufacturer unk_model;update;
a4:c1:38:20:6e:17:1b:fd;0xEB03;TLSR82xx;Second floor hall light AwoX;binary_sensor.awox_tlsr82xx_opening;AwoX TLSR82xx;binary_sensor;
a4:c1:38:20:6e:17:1b:fd;0xEB03;TLSR82xx;Second floor hall light AwoX;button.awox_tlsr82xx_identify;AwoX TLSR82xx;button;
a4:c1:38:20:6e:17:1b:fd;0xEB03;TLSR82xx;Second floor hall light AwoX;light.awox_tlsr82xx_light;AwoX TLSR82xx;light;
a4:c1:38:20:6e:17:1b:fd;0xEB03;TLSR82xx;Second floor hall light AwoX;number.awox_tlsr82xx_start_up_current_level;AwoX TLSR82xx;number;
a4:c1:38:20:6e:17:1b:fd;0xEB03;TLSR82xx;Second floor hall light AwoX;number.awox_tlsr82xx_start_up_color_temperature;AwoX TLSR82xx;number;
a4:c1:38:20:6e:17:1b:fd;0xEB03;TLSR82xx;Second floor hall light AwoX;select.awox_tlsr82xx_start_up_behavior;AwoX TLSR82xx;select;
a4:c1:38:97:08:b8:40:94;0x1CC6;TS0203;Closet door sensor TZ3000;binary_sensor.closet_door_sensor_tz3000_7d8yme6f_ts0203;_TZ3000_7d8yme6f TS0203;binary_sensor;
a4:c1:38:97:08:b8:40:94;0x1CC6;TS0203;Closet door sensor TZ3000;button.closet_door_sensor_tz3000_7d8yme6f_ts0203_identify;_TZ3000_7d8yme6f TS0203;button;
a4:c1:38:97:08:b8:40:94;0x1CC6;TS0203;Closet door sensor TZ3000;sensor.closet_door_sensor_tz3000_7d8yme6f_ts0203_battery;_TZ3000_7d8yme6f TS0203;sensor;
a4:c1:38:d2:74:b6:e1:af;0x890A;TS0201;Laundry temperature and humidity sensor TZ3000;button.laundry_temperature_and_humidity_sensor_identify;_TZ3000_bguser20 TS0201;button;
a4:c1:38:d2:74:b6:e1:af;0x890A;TS0201;Laundry temperature and humidity sensor TZ3000;sensor.laundry_temperature_and_humidity_sensor_battery;_TZ3000_bguser20 TS0201;sensor;
a4:c1:38:d2:74:b6:e1:af;0x890A;TS0201;Laundry temperature and humidity sensor TZ3000;sensor.laundry_temperature_and_humidity_sensor_temperature;_TZ3000_bguser20 TS0201;sensor;
a4:c1:38:d2:74:b6:e1:af;0x890A;TS0201;Laundry temperature and humidity sensor TZ3000;sensor.laundry_temperature_and_humidity_sensor_humidity;_TZ3000_bguser20 TS0201;sensor;
a4:c1:38:d2:74:b6:e1:af;0x890A;TS0201;Laundry temperature and humidity sensor TZ3000;update.laundry_temperature_and_humidity_sensor_firmware;_TZ3000_bguser20 TS0201;update;
a4:c1:38:f4:f7:d4:83:6d;0xED86;TS0201;Workshop temperature and humidity sensor TZ3000;button.workshop_temperature_and_humidity_sensor_identify;_TZ3000_bguser20 TS0201;button;
a4:c1:38:f4:f7:d4:83:6d;0xED86;TS0201;Workshop temperature and humidity sensor TZ3000;sensor.workshop_temperature_and_humidity_sensor_battery;_TZ3000_bguser20 TS0201;sensor;
a4:c1:38:f4:f7:d4:83:6d;0xED86;TS0201;Workshop temperature and humidity sensor TZ3000;sensor.workshop_temperature_and_humidity_sensor_temperature;_TZ3000_bguser20 TS0201;sensor;
a4:c1:38:f4:f7:d4:83:6d;0xED86;TS0201;Workshop temperature and humidity sensor TZ3000;sensor.workshop_temperature_and_humidity_sensor_humidity;_TZ3000_bguser20 TS0201;sensor;
a4:c1:38:f4:f7:d4:83:6d;0xED86;TS0201;Workshop temperature and humidity sensor TZ3000;update.workshop_temperature_and_humidity_sensor_firmware;_TZ3000_bguser20 TS0201;update;
a4:c1:38:f1:b8:9b:17:ce;0xA3E7;TS0001;Workshop ceiling light TZ3000;button.workshop_ceiling_light_tz3000_skueekg3_ts0001_identify;_TZ3000_skueekg3 TS0001;button;
a4:c1:38:f1:b8:9b:17:ce;0xA3E7;TS0001;Workshop ceiling light TZ3000;light.workshop_ceiling_light_tz3000_skueekg3_ts0001_light;_TZ3000_skueekg3 TS0001;light;
a4:c1:38:f1:b8:9b:17:ce;0xA3E7;TS0001;Workshop ceiling light TZ3000;select.workshop_ceiling_light_tz3000_skueekg3_ts0001_start_up_behavior;_TZ3000_skueekg3 TS0001;select;
a4:c1:38:f1:b8:9b:17:ce;0xA3E7;TS0001;Workshop ceiling light TZ3000;update.workshop_ceiling_light_tz3000_skueekg3_ts0001_firmware;_TZ3000_skueekg3 TS0001;update;
a4:c1:38:43:18:34:05:f3;0xAEE7;TS0001;Entrance mirror lamp switch TZ3000;button.mirror_lamp_switch_identify;_TZ3000_skueekg3 TS0001;button;
a4:c1:38:43:18:34:05:f3;0xAEE7;TS0001;Entrance mirror lamp switch TZ3000;light.mirror_lamp_switch_light;_TZ3000_skueekg3 TS0001;light;
a4:c1:38:43:18:34:05:f3;0xAEE7;TS0001;Entrance mirror lamp switch TZ3000;select.mirror_lamp_switch_start_up_behavior;_TZ3000_skueekg3 TS0001;select;
a4:c1:38:43:18:34:05:f3;0xAEE7;TS0001;Entrance mirror lamp switch TZ3000;update.mirror_lamp_switch_firmware;_TZ3000_skueekg3 TS0001;update;
7c:c6:b6:ff:fe:81:f9:46;0xB175;Remote Control N2;Living room doll house switch N2;button.doll_house_switch_n2_styrbar_ikea_identify;IKEA of Sweden Remote Control N2;button;
7c:c6:b6:ff:fe:81:f9:46;0xB175;Remote Control N2;Living room doll house switch N2;sensor.doll_house_switch_n2_styrbar_ikea_battery;IKEA of Sweden Remote Control N2;sensor;
7c:c6:b6:ff:fe:81:f9:46;0xB175;Remote Control N2;Living room doll house switch N2;update.doll_house_switch_n2_styrbar_ikea_firmware;IKEA of Sweden Remote Control N2;update;
84:fd:27:ff:fe:74:25:a9;0xC1E2;TRADFRI Driver 10W;IKEA of Sweden TRADFRI Driver 10W;button.ikea_of_sweden_tradfri_driver_10w_identify_2;IKEA of Sweden TRADFRI Driver 10W;button;
84:fd:27:ff:fe:74:25:a9;0xC1E2;TRADFRI Driver 10W;IKEA of Sweden TRADFRI Driver 10W;light.ikea_of_sweden_tradfri_driver_10w_light_2;IKEA of Sweden TRADFRI Driver 10W;light;
84:fd:27:ff:fe:74:25:a9;0xC1E2;TRADFRI Driver 10W;IKEA of Sweden TRADFRI Driver 10W;number.ikea_of_sweden_tradfri_driver_10w_on_off_transition_time_2;IKEA of Sweden TRADFRI Driver 10W;number;
84:fd:27:ff:fe:74:25:a9;0xC1E2;TRADFRI Driver 10W;IKEA of Sweden TRADFRI Driver 10W;number.ikea_of_sweden_tradfri_driver_10w_on_level_2;IKEA of Sweden TRADFRI Driver 10W;number;
84:fd:27:ff:fe:74:25:a9;0xC1E2;TRADFRI Driver 10W;IKEA of Sweden TRADFRI Driver 10W;number.ikea_of_sweden_tradfri_driver_10w_start_up_current_level_2;IKEA of Sweden TRADFRI Driver 10W;number;
84:fd:27:ff:fe:74:25:a9;0xC1E2;TRADFRI Driver 10W;IKEA of Sweden TRADFRI Driver 10W;select.ikea_of_sweden_tradfri_driver_10w_start_up_behavior_2;IKEA of Sweden TRADFRI Driver 10W;select;
